Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Gap junction,0.3461031370015953,1.128894440513427,2.668299e-01,4.368810e-01,1.000000e+00,33/84,25.56%,TUBB1;PRKCB;TUBA8;GRM1;TUBB4A;GNAI2;PRKG2;PLCB2;HTR2A;GRB2;PDGFD;ADCY7;MAPK1;TUBA4A;TUBB8;ITPR2;ITPR1;TUBA1A;PRKACB;MAPK7;MAPK3;GNAQ;EGF;PRKCG;PDGFRA;PRKACA;DRD2;ADCY4;RAF1;GNAS;DRD1;CSNK1D;MAP2K2
prerank,Renal cell carcinoma,0.3609947823462355,1.1266920567061813,2.635561e-01,4.387572e-01,1.000000e+00,36/68,33.01%,TGFB1;PIK3CD;RAPGEF1;RAP1B;GRB2;TFE3;MAPK1;ETS1;AKT2;PAK3;CRKL;CDKN1A;RAP1A;PIK3R1;JUN;MAPK3;FLCN;AKT3;PAK1;PIK3CB;RAF1;RBX1;EPAS1;CDC42;MAP2K2;HGF;ARAF;MAP2K1;GAB1;VHL;PAK4;VEGFA;EGLN2;SLC2A1;HIF1A;CREBBP
prerank,Regulation of lipolysis in adipocytes,0.37608809412730987,1.117564711175441,2.985274e-01,4.567049e-01,1.000000e+00,21/50,23.79%,PTGS1;FABP4;PIK3CD;PTGS2;GNAI2;ADRB3;PRKG2;PDE3B;ADCY7;IRS4;IRS2;AKT2;PNPLA2;PIK3R1;PRKACB;AKT3;PIK3CB;PRKACA;ADCY4;TSHR;GNAS
prerank,Phenylalanine metabolism,0.46703353908825596,1.113703822393326,3.205128e-01,4.626110e-01,1.000000e+00,5/15,13.50%,IL4I1;MAOB;ALDH3B1;HPD;TAT
prerank,Estrogen signaling pathway,-0.2642232825756384,-1.1100537384805251,1.925926e-01,5.236582e-01,1.000000e+00,24/127,11.36%,CALML5;KRT14;KRT16;ADCY1;KRT32;KRT33A;KRT18;CALML3;TGFA;GNAI1;SHC3;EGFR;PLCB1;KRT33B;FKBP4;KRT34;KRT17;GABBR2;ADCY8;KCNJ6;KRT9;KRT35;GPER1;ITPR3
prerank,Pentose and glucuronate interconversions,0.4093905102186388,1.1073014447329512,3.251799e-01,4.745190e-01,1.000000e+00,7/29,20.30%,AKR1B10;UGT2A2;UGT2A1;UGT2B28;UGDH;CRYL1;AKR1B1
prerank,TGF-beta signaling pathway,0.33749929439517135,1.0963945761299505,3.172840e-01,4.974196e-01,1.000000e+00,24/93,19.91%,THBS1;LEFTY2;IFNG;HAMP;BMP6;TNF;TGFB1;GREM1;GDF6;BMP2;LTBP1;NOG;ID2;DCN;TGFBR2;FBN1;MAPK1;INHBA;RHOA;HJV;TGFBR1;SMAD7;ID3;MAPK3
prerank,Neuroactive ligand-receptor interaction,0.30534929073535244,1.094419337855592,2.784399e-01,4.990597e-01,1.000000e+00,65/239,15.65%,CTSG;GABRP;GABRA5;FPR2;PTH2R;FPR1;P2RX1;P2RY13;C5AR1;ADORA3;C3AR1;GZMA;GRM1;P2RY10;CHRNA4;P2RX7;FPR3;HRH2;PTAFR;LEP;CHRNE;P2RY1;GRIA1;CALCA;P2RY8;PTGER4;SSTR5;CYSLTR1;PTH1R;SLURP2;ADRB3;S1PR1;S1PR4;GABRB2;NTSR1;P2RY14;S1PR2;ADRA2B;LEPR;SSTR2;PTGER2;OPRM1;VIPR2;GABRB3;HTR2A;GRM6;GH2;ADM;GIPR;GHSR;NMUR1;APLNR;LPAR2;F2RL2;MTNR1A;F2R;GALR2;TBXA2R;UTS2;ADORA2A;RXFP1;OPRL1;GRIN2A;CHRNA2;EDNRB
prerank,Fat digestion and absorption,0.4104080802985768,1.0942261312735913,3.653295e-01,4.961330e-01,1.000000e+00,11/29,19.32%,PLA2G2D;APOA4;MOGAT2;ABCA1;CD36;DGAT2;PLPP3;SLC27A1;PLA2G5;MTTP;AGPAT1
prerank,GnRH secretion,0.3536241896799321,1.0940777987686532,3.188220e-01,4.929809e-01,1.000000e+00,22/59,23.57%,SPP1;PRKCB;ARRB2;CACNA1S;PIK3CD;PLCB2;KCNJ5;ARRB1;MAPK1;AKT2;KCNN3;PIK3R1;ITPR2;ITPR1;HCN1;MAPK3;AKT3;GNAQ;KCNN4;PRKCG;PIK3CB;RAF1
prerank,"Alanine, aspartate and glutamate metabolism",-0.3388544398559629,-1.0903660658132506,3.141026e-01,5.706787e-01,1.000000e+00,16/33,22.46%,GPT2;GAD1;NAT8L;ASRGL1;CAD;PPAT;ASNS;GOT2;GPT;ALDH5A1;RIMKLA;NIT2;GFPT1;FOLH1;ASL;GLS2
prerank,Adrenergic signaling in cardiomyocytes,0.318932981619054,1.0885159714125574,3.017341e-01,5.025858e-01,1.000000e+00,42/141,20.42%,MYL2;MYL4;MYH7;CACNA1S;PIK3R5;SLC8A2;PIK3R6;MYL3;PIK3CG;CREB5;GNAI2;SLC8A3;ATP1B2;ATP2A1;PLCB2;TNNC1;CREM;ATP2A3;ADCY7;ACTC1;KCNE1;TPM2;ATP1A2;MAPK1;AKT2;SCN1B;PLN;FXYD2;CACNG6;MYH6;CREB3L3;CALM3;TPM1;SLC8A1;KCNQ1;AGTR1;PRKACB;ATP2B1;ATP1B3;MAPK3;AKT3;GNAQ
prerank,Mitophagy,0.34718184597093016,1.0862273671995175,3.337454e-01,5.047408e-01,1.000000e+00,35/66,35.64%,BNIP3L;GABARAPL1;GABARAP;TFE3;MRAS;TFEB;MITF;TBC1D17;UBB;FOXO3;UBC;GABARAPL2;JUN;USP15;UBA52;CITED2;PINK1;RRAS;OPTN;RAB7A;CALCOCO2;BCL2L1;NBR1;MFN2;TBC1D15;CSNK2B;EIF2AK3;RELA;HIF1A;BECN1;FUNDC1;USP8;ATF4;TP53;SP1
prerank,Hepatitis C,0.3150719401629882,1.071204377061544,3.462441e-01,5.389013e-01,1.000000e+00,49/136,27.71%,IFIT1B;FASLG;IFNG;TNF;PIK3CD;CXCL10;SOCS3;CLDN10;NFKBIA;GRB2;CLDN11;CD81;IRF7;NR1H3;YWHAH;MAPK1;AKT2;JAK1;CDKN1A;PIK3R1;IKBKG;IRF9;IFNAR2;TYK2;MAPK3;CFLAR;AKT3;TNFRSF1A;EGF;CASP8;RXRA;MX2;PIK3CB;IKBKE;RAF1;TRADD;CLDN16;FAS;PPP2R2B;IFNAR1;STAT1;MAP2K2;RB1;BAK1;PIAS1;ARAF;MAP2K1;NFKB1;CASP9
prerank,Inflammatory mediator regulation of TRP channels,-0.26728174836327206,-1.0710012259948538,3.297297e-01,6.163429e-01,1.000000e+00,10/96,7.05%,CALML5;PLA2G4E;PLA2G4F;PLA2G4D;ADCY1;CAMK2B;CALML3;F2RL1;PLCB1;CAMK2A
prerank,Maturity onset diabetes of the young,-0.3724197232314358,-1.0702187905609706,3.618234e-01,6.030924e-01,1.000000e+00,6/19,8.30%,FOXA2;IAPP;HNF4G;MNX1;MAFA;PAX6
prerank,Basal transcription factors,-0.31626576876046997,-1.0682845154887177,3.488372e-01,5.940865e-01,1.000000e+00,19/42,37.49%,GTF2IRD1;TAF7L;MNAT1;TAF2;TAF6;GTF2H3;GTF2A2;GTF2F2;GTF2I;TAF7;CDK7;GTF2H4;TAF4B;GTF2E2;GTF2E1;TAF5;TAF6L;TAF4;TAF15
prerank,Non-alcoholic fatty liver disease,0.31092714234216584,1.0664083504738668,3.479769e-01,5.468042e-01,1.000000e+00,34/145,24.02%,PKLR;CXCL8;FASLG;IL1B;TNF;TGFB1;LEP;PIK3CD;FOS;SOCS3;IL6R;LEPR;IL6;PPARG;NR1H3;IRS2;AKT2;ADIPOR1;PRKAG2;ERN1;XBP1;CEBPA;PIK3R1;JUN;BCL2L11;NDUFB11;AKT3;TNFRSF1A;CASP8;RXRA;MAP3K11;PIK3CB;COX6B2;FAS
prerank,Cellular senescence,0.3052931844976347,1.0624625195069246,3.423423e-01,5.527368e-01,1.000000e+00,40/153,20.43%,CXCL8;GADD45B;SERPINE1;KIR2DL4;HLA-E;NFATC2;HLA-B;TGFB1;PIK3CD;HLA-C;HLA-F;HLA-A;HLA-G;ZFP36L2;MAP2K3;IL6;CCND3;NFATC1;CCND2;TGFBR2;RASSF5;MRAS;MAPK1;ETS1;AKT2;ZFP36L1;CDKN1A;GADD45G;FOXO1;PIK3R1;CALM3;FOXO3;HIPK2;TGFBR1;ITPR2;ITPR1;PTEN;MAPK3;AKT3;MAPKAPK2
prerank,Aldosterone synthesis and secretion,-0.26479106928100044,-1.062048979314547,3.142857e-01,6.015128e-01,1.000000e+00,16/94,12.72%,CALML5;KCNK9;ADCY1;CAMK2B;HSD3B2;KCNK3;ATP1B1;CALML3;HSD3B1;PLCB1;CAMK2A;ADCY8;PRKD1;ITPR3;CACNA1D;LDLR
prerank,Citrate cycle (TCA cycle),-0.3406281786391853,-1.061655994548375,3.249097e-01,5.887523e-01,1.000000e+00,13/29,31.75%,OGDHL;DLAT;MDH2;PCK1;DLD;IDH3A;CS;SDHC;SUCLG1;FH;SDHA;MDH1;SUCLA2
prerank,Thyroid cancer,0.3638140888100238,1.0537270124219387,3.948864e-01,5.713724e-01,1.000000e+00,13/37,27.17%,GADD45B;NTRK1;NCOA4;PPARG;MAPK1;CDKN1A;GADD45G;MAPK3;RXRA;TCF7;MAP2K2;BAK1;MAP2K1
prerank,Tyrosine metabolism,0.37310259461184936,1.0524791841411427,3.781870e-01,5.706718e-01,1.000000e+00,9/35,14.81%,IL4I1;MAOB;AOX1;ADH1C;ALDH3B1;HPD;PNMT;TAT;ADH7
